page.status_code,ID,Name,Price,Release_Date,Standing screen display size,Screen Resolution,Max Screen Resolution,Processor,RAM,Memory Speed,Hard Drive,Graphics Coprocessor,Chipset Brand,Card Description,Wireless Type,Number of USB 3.0 Ports,Average Battery Life (in hours),Brand,Series,Item model number,Hardware Platform,Operating System,Item Weight,Product Dimensions,Item Dimensions LxWxH,Color,Processor Brand,Number of Processors,Computer Memory Type,Flash Memory Size,Hard Drive Interface,Optical Drive Type,Power Source,Batteries 
200,B089B6TCQC,"Latitude 7480 14 Business Notebook, 14 HD Anti-Glare, Intel Core i5-6300U 2.4GHz Dual-Core, 16GB DDR4, 256GB Solid State Drive, Webcam, Bluetooth, Windows 10Pro (Renewed)",$249.99,"May 28, 2020",14 Inches,1366x768,1366 x 768 Pixels,2.4 GHz core_i5,16 GB SDRAM,2.4 GHz,256 GB SSD,Intel HD Graphics 520,Intel,Integrated,802.11abg,,,Dell,Dell Latitude 7480,Latitude 7480,PC,Windows 10,3 pounds,13 x 8.7 x 0.7 inches,,Black,Intel,1,SDRAM,256 GB,Solid State,,,1 Lithium Ion batteries required. (included)
200,B01MRS3MIS,"HP 15-F222WM 15.6"" Touch Screen Laptop (Intel Quad Core Pentium N3540 Processor, 4GB Memory, 500GB Hard Drive, Windows 10)",$562.03,"January 20, 2016",15.6 Inches,1366x768,1366 x 768 Pixels,2.16 GHz pentium_n3540,4 GB DDR3,1600 MHz,500 GB Mechanical Hard Drive^SATA,Intel HD Graphics,Intel,Integrated,"802.11n, 802.11b, 802.11g",2,6 Hours,HP,hp 15 pentium,N5Y13UA#ABA,PC,Windows 10,5.05 pounds,20 x 12 x 3 inches,,Black,Intel,2,DDR3 SDRAM,,Serial ATA,,AC & Battery,1 Lithium Polymer batteries required.
200,B09NMMHWCY,"ASUS VivoBook 14"" FHD 1080p Laptop, Intel Core i3-1115G4, 8GB RAM, 256GB PCIe SSD, Fingerprint Reader, Backlit Keyboard, HDMI, WiFi, Webcam, Windows 11 Home, Slate Grey",$328.00,"December 14, 2021",14 Inches,,1920 x 1080 Pixels,1.7 GHz core_i3,8 GB SDRAM,4.1 GHz,256 GB SSD,Intel UHD Graphics,Intel,Intel UHD Graphics,Bluetooth,2,,ASUS,Vivobook,14,PC,Windows 11,3.3 pounds,12.81 x 8.5 x 0.78 inches,,Grey,Intel,2,DDR4 SDRAM,256 GB,PCIE x 4,,AC & Battery,1 Lithium Ion batteries required.
200,B09124D379,"Dell Inspiron 15 3000 Laptop (2021 Latest Model), 15.6"" HD Display, Intel N4020 Dual-Core Processor, 8GB RAM, 256GB SSD, Webcam, HDMI, Bluetooth, Wi-Fi, Black, Windows 10",,"March 24, 2021",15.6 Inches,,1366 x 768 Pixels,2.8 GHz celeron,8 GB DDR4,2.8 GHz,256 GB SSD,Intel UHD Graphics 600,AMD,Integrated,Bluetooth,,,Dell,Inspiron 15 3000,Inspiron,PC,Windows 10 Home,3.91 pounds,14.33 x 9.8 x 0.78 inches,,Snowflake,Intel,2,DDR4 SDRAM,256 GB,Solid State,,Battery Powered,
200,B07GM2J11Q,"Lenovo Chromebook C330 2-in-1 Convertible Laptop, 11.6"" HD Display, MediaTek MT8173C, 4GB RAM, 64GB Storage, Chrome OS, Blizzard White",$242.06,"August 9, 2018",11.6 Inches,1366x768,1366X768 Pixels,2.1 GHz mediatek_mt8173c,4 GB LPDDR3,1600 MHz,64 GB SSD,PowerVR SGX543,Intel,Integrated,802.11ac,1,10 Hours,Lenovo,Chromebook C330,81HY0000US,Chrome,Chrome OS,2.64 pounds,11.5 x 8.5 x 0.77 inches,,Blizzard White,MediaTek,4,Unknown,64,Solid State,,AC & Battery,1 Lithium Metal batteries required. (included)
200,B0BHW3HJB1,"ASUS VivoBook Pro 14 OLED Laptop, 14” 2.8K OLED Display, AMD Ryzen 7 6800H Mobile CPU, NVIDIA GeForce RTX 3050 GPU, 16GB RAM, 1TB SSD, Windows 11 Home, Quiet Blue, M6400RC-EB74","$1,199.99","October 11, 2022",14 Inches,,2880x1800 Pixels,4.7 GHz amd_ryzen_7,16 GB Lpddr 5,,1 TB,NVIDIA GeForce RTX 3050,NVIDIA,RTX 3050,"Bluetooth, 802.11ax",1,,ASUS,VivoBook Pro 14 OLED,M6400RC-EB74,PC,Windows 11 Home,3.2 pounds,12.5 x 0.74 x 9 inches,,Blue,AMD,8,DDR5 RAM,1 TB,,No Optical Drive,,1 Lithium Ion batteries required. (included)
200,B09LJPW1SQ,"HP New 2022 17.3"" FHD IPS Display, 11th Gen Intel Core i3-1115G4, Windows 11 Home, 8GB RAM, 256GB SSD, Wi-Fi 5, Bluetooth, HDMI, Webcam",$320.00,"November 10, 2021",17.3 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,4.1 GHz core_i3_1115g4,8 GB,4.1 GHz,256 GB SSD,Intel UHD Graphics,Intel,,Bluetooth,,8 Hours,HP,by4022wm,4G550UA,PC,Windows 10 Home,5.25 pounds,16.33 x 10.72 x 0.96 inches,,Silver,Intel,2,DDR4 SDRAM,256 GB,Solid State,,,
200,B07YQBS38Y,"Dell Latitude E7470 14 inches Laptop, Core i7-6600U 2.6GHz, 16GB RAM , 512GB Solid State Drive, Windows 10 Pro 64Bit, CAM (Renewed)",$284.00,"October 4, 2019",14 Inches,,,2.6 GHz core_i7,16 GB DDR4,2.6 GHz,512 GB SSD,,Intel,,,,,Dell,Dell Latitude,Latitude E7470,,Windows 10 Pro,3.32 pounds,17 x 4 x 12 inches,,,Intel,2,DDR4 SDRAM,512 GB,Solid State,,,1 Lithium Ion batteries required. (included)
200,B09SZ5X192,"ASUS Vivobook 17 Inch Laptops, 17.3"" HD+ Business Laptop 2022 Newest, Intel Core 10th Gen i5-1035G1 Up to 3.6GHz, 20GB Memory, 1TB PCIE SSD, WiFi5, HDMI, Windows 11 + 3in1 Accessories",$629.00,"February 20, 2022",17.3 Inches,1600x900,1600 x 900 Pixels,1 GHz apple_ci5,12 GB DDR4,3.6 GHz,1 TB SSD,Intel HD Graphics 5000,Intel,"Intel HD Graphics 5000, Integrated",,,,ASUS,ASUS VivoBook,Vivobook,PC,Windows 11,5.07 pounds,13.98 x 9.57 x 0.79 inches,,Silver,Intel,4,DDR4 SDRAM,,Solid State,,AC & Battery,
200,B07F3FQQ8L,"HP 17.3"" HD+ Laptop, Intel Quad Core i5-8250U Processor up to 3.4 GHz, 24GB Memory (16GB Intel Optane + 8GB RAM), 1TB Hard Drive, DVD-RW, 802.11ac, Bluetooth, HDMI, Backlit Keyboard",$699.00,"July 16, 2017",17.3 Inches,,1600x900,1.6 GHz core_i5,24 GB DDR4,2400 MHz,1 TB HDD,Intel UHD Graphics 620,Intel,Integrated,"802.11b, 802.11g",,9 Hours,HP,HP Pavillion,4BV57UA,PC,Windows 10,5.4 pounds,16.33 x 10.72 x 0.96 inches,,Silver,Intel,4,DDR4 SDRAM,,Serial ATA,,Battery Powered,1 Lithium Polymer batteries required.
200,B0BLVKSBBC,"ASUS 15.6"" ROG Strix G15 Laptop - AMD Ryzen 7 4800H - GeForce RTX 3060 – Win 11 Home-with HDMI Cable (64GB RAM | 1TB PCIe SSD)","$1,389.90","November 9, 2022",15.6 Inches,,1920 x 1080 Pixels,4.2 GHz ryzen_7,DDR5,,SSD,NVIDIA GeForce RTX 3060,NVIDIA,Dedicated,802.11ax,4,,ASUS,ASUS ROG Strix G15,,PC,Windows 11 Home,9.58 pounds,13.94 x 1 x 10.2 inches,,64GB RAM | 1TB PCIe SSD,AMD,4,,1 TB,,No optical,,1 Lithium Ion batteries required. (included)
200,B0BQJFCJQQ,"ASUS Newest Ultra Thin Laptop, 15.6” HD Display, Intel Pentium Processor, 384GB SSD(128GB eMMC+256GB PCIe SSD), 4GB RAM, WiFi, Bluetooth, USB, Windows 11 Home S, 1 Year Microsoft 365, Black, JVQ+MP",$299.00,"December 19, 2022",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,1.1 GHz pentium,4 GB DDR4,1.1 GHz,384 GB SSD,Intel UHD Graphics 605,Intel,Integrated,802.11ac,1,8 Hours,ASUS,ASUS L510MA-TH21,,PC,Windows 11 S,3.59 pounds,14.8 x 7.1 x 9.1 inches,,Black,Intel,4,DDR4 SDRAM,128 GB,,no dvd,,1 Lithium Ion batteries required.
200,B09X875G5B,"Newest HP 14"" Flagship Laptop, Windows 11 OS, AMD Dual-Core Processor Up to 2.60 GHz, 4GB RAM, 64GB SSD, Webcam, Silver (Renewed)",$159.00,"April 5, 2022",14 Inches,,,2.6 GHz,4 GB,2.6 GHz,SSD,,AMD,,Bluetooth,,,HP,,"HP 14"" Laptop",,Windows 11,4.4 pounds,12.89 x 8.9 x 0.9 inches,,,AMD,2,DDR4 SDRAM,,USB,,,1 Lithium Ion batteries required.
200,B0BHBZ657J,"Lenovo IdeaPad 3 Business Laptop, 17.3 inch HD+ Display, Intel Core i5-1035G1 Processor (Beats i7-8565U), Webcam, Wi-Fi, HDMI, Bluetooth, Windows 11 (20GB RAM | 1TB SSD)",$649.00,"October 4, 2022",,,,,,,,,,,,,,,,IdeaPad,,,4.84 pounds,15.83 x 11.07 x 0.78 inches,,,,,,,,,,
200,B0BJDTDZLN,"Lenovo IdeaPad 3i 17.3” FHD Business Laptop, 11th Gen Intel Core i3-1115G4(up to 4.10 GHz), 12GB RAM 512GB PCIe SSD, USB A&C, HDMI, Windows 11 Home",$569.99,"April 13, 2022",17.3 Inches,,1920 x 1080 Pixels,4.1 GHz core_i3_1115g4,20 GB DDR4,4.1 GHz,512 GB SSD,Intel UHD Graphics,Intel,Integrated,Bluetooth,,,Lenovo,Lenovo Ideapad,Lenovo,PC,Windows 11,4.84 pounds,15.71 x 10.79 x 0.78 inches,,,Intel,2,DDR4 SDRAM,,Solid State,,AC & Battery,
200,B0B6FMGQDD,"ASUS ZenBook Pro Duo 15 OLED UX582 Laptop, 15.6” 4K Touch Display, Intel Core i9-12900H, 32GB RAM, 1TB SSD, GeForce RTX 3070 Ti, ScreenPad Plus, Windows 11 Pro, Celestial Blue, UX582ZW-XB99T","$2,973.90","July 13, 2022",15.6 Inches,4096 x 2160 pixels,3840x2160 Pixels,5 GHz core_i9,32 GB Lpddr 5,2400 MHz,1 TB SSD,NVIDIA GeForce RTX 3070 Ti,NVIDIA,RTX 3070 Ti,"Bluetooth, 802.11ax",3,,ASUS,ZenBook Pro Duo 15 OLED,UX582ZW-XB99T,PC,Windows 11 Pro,5.16 pounds,14.17 x 0.85 x 9.81 inches,,Blue,Intel,14,DDR5 RAM,1 TB,,No Optical Drive,,1 Lithium Ion batteries required. (included)
200,B0BNM9HWSV,"Lenovo Slim 7i 14"" Touchscreen Intel Evo Platform Laptop - 12th Gen Intel Core i7-1260P - 2880 x 1800 400-Nits Display 16GB LPDDR5 1TB SSD M.2 2280 PCIe® 4.0x4 NVMe® TLC 82SX0002US",,"November 30, 2022",14 Inches,,,4.7 GHz core_i7,,,1 TB SSD,,Intel,Integrated,Bluetooth,3,8 Hours,Lenovo,82SX0002US,82SX0002US,,Windows 11 Home,5.26 pounds,12 x 9 x 0.57 inches,,,Intel,12,,16 GB,Solid State,,,1 Lithium Ion batteries required. (included)
200,B0B6DC7FV4,"HP Laptop 17-CN0006DS 17.3"" Touchscreen, Intel Core i3-1125G4, Intel UHD Graphics, 8GB DDR4 RAM, 256GB SSD Storage, Windows 10 Home, Pale Rose (Renewed)",$359.00,"July 12, 2022",17.3 Inches,,1600x900,3.7 GHz apple_ci3,8 GB DDR4,,256 GB SSD,Intel UHD Graphics,Intel,Integrated,,,,HP,17-CN0006DS,17-CN0006DS,,Windows 10 Home,6.49 pounds,15.78 x 10.15 x 0.81 inches,,,Intel,4,,,Solid State,,,1 Lithium Polymer batteries required. (included)
200,B0BLLHH1CM,"ASUS Newest Flip 2-in-1 14"" FHD Touchscreen Chromebook Laptop, Intel Core m3-8100Y(up to 3.4 GHz), 8GB RAM, 320GB Space(64GB eMMC+256GB Card), Webcam, WiFi, Chrome OS, Silver+JVQ MP",$319.00,"November 6, 2022",14 Inches,1920 x 1080 pixels,1920x1080 Pixels,1.1 GHz core_m3_8100y,8 GB LPDDR3,,320 GB Emmc,Intel HD Graphics 615,Intel,Integrated,802.11ac,3,,ASUS,ASUS Chromebook Flip C433,ASUS Chromebook Flip C433,PC,Chrome OS,3.3 pounds,12.64 x 0.65 x 8.15 inches,,Blue Silver,Intel,2,DDR4 SDRAM,8 GB,,,,1 Lithium Ion batteries required.
200,B096G47764,Lenovo ThinkPad X280 12.5 LCD Ultrabook - Intel Core i5 (8th Gen) i5-8350U Quad-core (4 Core) 1.70 GHz - 8 GB DDR4 SDRAM - 256 GB SSD - Windows 10 Pro 64-bit (English) - (Renewed),$239.90,"November 14, 2022",12.5 Inches,1366 x 768,1366 x 768 Pixels,1.7 GHz core_i5,8 GB DDR4,,SSD,Intel UHD Graphics 620,Intel,Integrated,Bluetooth,,,Lenovo,Lenovo Thinkpad,,,Windows 10 Pro,4.22 pounds,,,,Intel,4,,256 GB,,,,
200,B077T4MYJY,Dell Latitude 7480 14in FHD Laptop PC - Intel Core i7-6600U 2.6GHz 16GB 512GB SSD Windows 10 Professional (Renewed),$325.89,"November 29, 2017",14 Inches,1366x768,1366 x 768 Pixels,2.5 GHz core_i7,16 GB SDRAM,2.6,512 GB SSD,Intel,Intel,Integrated,Bluetooth,,6 Hours,Dell,Dell Latitude,Latitude 7480,PC,Windows 10 Pro,2.11 ounces,13 x 8.7 x 0.8 inches,,Black,Intel,1,SDRAM,,Solid State,,Corded Electric,1 Lithium Ion batteries required. (included)
200,B07WZHW2J3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B0BPC747X8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B0B7M93MQH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B0B8S3191T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B09G8627YK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B0BKT16M65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B0B48LD2L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B0BKPRHLVZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B09TS48526,2022 HP Envy 2-in-1 Laptop 13.3'' FHD IPS Touch 1000nits Evo Platform 4-Core Intel i5-1135G7 Iris Xe Graphics 8GB DDR4 512GB NVMe SSD WIFI AX Fingerprint Backlit Thunderbolt 4 Windows 11 Pro w/ RE USB,,"August 31, 2022",13.3 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.4 GHz core_i5_family,8 GB DDR4,3200 MHz,512 GB SSD,Intel Iris Xe Graphics,Intel,Integrated,802.11ax,2,10 Hours,HP,13M-BD000,13M-BD000,PC,Windows 11 Pro,2.2 pounds,12.05 x 8.35 x 0.58 inches,,Gold,Intel,4,DDR4 SDRAM,,Solid State,,AC & Battery,
200,B0B4NRXV8R,"ASUS 2022 TUF Dash 15.6"" 144Hz Thin Flagship Gaming Laptop, 10 Cores Intel Alder Lake i7-12650H, GeForce RTX 3070 105W MUX, 16GB DDR5, 512GB SSD, Backlit KB, Wi-Fi 6, Thunderbolt 4","$1,359.29","June 21, 2022",15.6 Inches,,1920x1080 Pixels,4.7 GHz core_i7,16 GB DDR5,,SSD,NVIDIA GeForce RTX 3070,NVIDIA,Dedicated,"Bluetooth, 802.11ax",3,,ASUS,ASUS TUF Dash,,,Windows 11 Home,4.41 pounds,0.55 x 0.39 x 0.03 inches,,i7-12650H - RTX 3070 - 16GB | 512GB,Intel,10,DDR5 RAM,512 GB,,No Optical,,1 Lithium Ion batteries required. (included)
200,B07BN15PHD,Dell Latitude 5480 | 14 inch Full HD FHD Business Laptop | Intel 7th Gen i7-7600U | 8GB DDR4 | 256GB SSD | Win 10 Pro (Renewed),,"March 22, 2018",14 Inches,1920 x 1080 pixels,,2.8 GHz core_i7,8 GB DDR4,2400 MHz,256 GB SSD,Intel HD Graphics 620,Intel,Integrated,"Bluetooth, 802.11ac",3,,Dell,Latitude 14-5000 5480,Latitude 14-5480SA8322,PC,Windows 10 Pro,4.18 pounds,9 x 13.1 x 0.88 inches,,Black,Intel,2,SDRAM,256 GB,Solid State,,AC & Battery,1 Lithium Ion batteries required. (included)
200,B0BHQRNY35,"Dell Latitude Rugged 14 5430 Laptop (2022) | 14"" FHD | Core i5 - 256GB SSD - 32GB RAM | 4 Cores @ 4.2 GHz - 11th Gen CPU Win 11 Pro (Renewed)","$1,129.00","October 9, 2022",14 Inches,,1920x1080 MP,core_i5,32 GB DDR4,,256 GB SSD,Intel Integrated Graphics,Intel,Integrated,Bluetooth,,,Dell,Latitude Rugged 5430 Laptop,Latitude Rugged 5430 Laptop,PC,Windows 11 Pro,7.28 pounds,8.66 x 13.39 x 1.32 inches,,Silver,Intel,4,DDR4 SDRAM,,Solid State,,,1 Lithium Ion batteries required. (included)
200,B0BNJQMGPK,"ASUS ZenBook 14X OLED Space Edition Laptop, 14” 4K 16:10 OLED Touch Display, Intel Core i9-12900H CPU, 32GB RAM, 1TB SSD, Windows 11 Pro, ZenVision Display, UX5401ZAS-XH99T","$2,199.48","November 28, 2022",14 Inches,3840 x 2400 pixels,3840x2400 Pixels,5 GHz intel_core_i9,32 GB DDR5,,SSD,,Intel,Integrated,"Bluetooth, 802.11ax",1,,ASUS,ZenBook 14X,UX5401ZAS-XH99T,PC,Windows 11 Pro,3.09 pounds,12.25 x 8.7 x 0.63 inches,,Zero-GTitanium,Intel,14,DDR5 RAM,1 TB,,No Drive,,1 Lithium Ion batteries required. (included)
200,B09ZKH1YD7,"Dell Inspiron 3000 Laptop (2022 Latest Model), 15.6"" FHD Display, AMD Ryzen 3 3250U Processor, AMD Radeon Vega 3 Graphics, 16GB RAM, 512GB SSD, Fingerprint Reader, Webcam, HDMI, Bluetooth, WiFi, Win11",$539.00,"May 4, 2022",,,,,,,,,,,,,,,,Inspiron,,,4.04 pounds,14.33 x 9.8 x 0.78 inches,,,,,,,,,,
200,B06Y1FJNYP,"Dell Latitude E6430 14.1 Inch Business Laptop computer, Intel Dual Core i7-3520M 2.9Ghz Processor, 16GB RAM, 240GB SSD, DVD, Rj-45, HDMI, Windows 10 Professional (Renewed)",$244.90,"April 1, 2017",14 Inches,1366x768,1366x768,2.9 GHz Core_i7_3520M,16 GB SO-DIMM DDR3,3.6 GHz,240 GB SSD,Intel HD Graphics 3000,Intel,Integrated,802.11bgn,,3 Hours,Dell,E6430,NB-DL-LATITUDE_E6430-NB-i7-2.9-16-240SSD,PC,Windows 10,4 pounds,13.2 x 1.2 x 8.8 inches,,Grey,Intel,2,DDR3 SDRAM,240,,No Optical Drive,,1 Lithium Ion batteries required. (included)
200,B0BKQ7CJNC,"HP 2022 Flagship 15.6 HD Touchscreen IPS Laptop, 4-Core i5-1135G7(Up to 4.2GHz, Beat i7-1060G7), 16GB RAM, 512GB PCIe SSD, Iris Xe Graphics, Bluetooth, WiFi, Windows 11 Home S,w/GM Accessories",$621.98,"October 27, 2022",15.6 Inches,,1366x768 Pixels,4.2 GHz intel_core_i5_1135g7,DDR4,,512 GB SSD,Intel Iris Xe Graphics,Intel,Integrated,802.11a/g/n/ac,3,,HP,HP,,PC,Windows 11 Home S Mode,5.34 pounds,14.11 x 3.75 x 9.53 inches,,2022,Intel,4,DDR4 SDRAM,,Solid State,No Optical Drive,,1 Lithium Ion batteries required. (included)
200,B0B5GYLTWK,"Lenovo Thinkpad E14 Gen 3 Business Laptop, 14"" FHD IPS Display, 8-Core AMD Ryzen 7 5700U (Beat i7-1165G7) up to 4.3GHz, 16GB, 1TB PCIe SSD, AMD Radeon, Fingerprint, Win 11 Pro, with MTC Accessories",$859.99,"June 30, 2022",14 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,4.3 GHz amd_ryzen_7,16 GB DDR4,4.3 GHz,1 TB SSD,AMD Radeon Graphics,AMD,Integrated,Bluetooth,,12.8 Hours,Lenovo,Lenovo,Lenovo Thinkpad E14 Gen 3,PC,Windows 11 Pro,3.7 pounds,0.82 x 12.76 x 8.69 inches,,Black,AMD,8,DDR4 SDRAM,,PCIE x 8,No Optical Drive,,1 Lithium Ion batteries required. (included)
200,B0B7R16YLT,"ASUS ROG Strix Scar 15 Gaming Laptop, 15.6""  300Hz IPS Type FHD Display, NVIDIA GeForce RTX 3080, AMD Ryzen 9 5900HX, 16GB DDR4, 1TB SSD, Opti-Mechanical Per-Key RGB Keyboard, Windows 11, G533QS-DS94","$1,922.70","July 27, 2022",15.6 Inches,1920 x 1080 pixels,1920x1080 Pixels,4.6 GHz ryzen_9,16 GB DDR4,3200 MHz,1 TB SSD,NVIDIA GeForce RTX 3080,NVIDIA,RTX 3080,"Bluetooth, 802.11ax",4,,ASUS,ROG Strix Scar 15,G533QS-DS94,PC,Windows 11 Home,5.07 pounds,13.94 x 1.07 x 10.2 inches,,Gray,AMD,8,DDR4 SDRAM,1 TB,,No Optical Drive,,1 Lithium Ion batteries required. (included)
200,B0B336K7M5,"Dell Newest Inspiron 15 3511 Laptop, 15.6"" FHD Touchscreen, Intel Core i5-1035G1, 32GB RAM, 1TB PCIe NVMe M.2 SSD, SD Card Reader, Webcam, HDMI, WiFi, Windows 11 Home, Black",$654.39,"June 2, 2022",15.6 Inches,,1920 x 1080 Pixels,1 GHz core_i5_family,32 GB DDR4,,1 TB SSD,Intel UHD Graphics,Intel,Integrated,"Bluetooth, 802.11ac",2,,Dell,Inspiron,3511,PC,Windows 11,3.74 pounds,0.74 x 14.11 x 9.27 inches,,Black,Intel,4,DDR4 SDRAM,32 GB,PCIE x 4,,AC & Battery,1 Lithium Ion batteries required. (included)
200,B0B2TNJZ29,"Lenovo ThinkPad T15p Gen 3, i7-12800H vPro, 15.6"" FHD (1920 x 1080) IPS, Anti-Glare, 300 nits, 16GB DDR5, 512GB NVMe SSD, NVIDIA GeForce RTX 3050 4GB, Backlit KYB Fingerprint Reader, Windows Pro","$1,539.00","May 31, 2022",15.6 Inches,,1920 x 1080 Pixels,4.8 GHz core_i7,16 GB DDR5,,512 GB SSD,NVIDIA GeForce RTX 3050,NVIDIA,Integrated,"Bluetooth, 802.11ax",2,12 Hours,Lenovo,Lenovo ThinkPad T15P Gen 3,,,Windows 11 Pro,5 pounds,15 x 10 x 1 inches,,Black,Intel,14,SODIMM,4 GB,PCIE x 4,,,
200,B01LYD2JON,Dell Precision M6800 17.3in Notebook PC - Intel Core i7-4800MQ 2.7GHz 8GB 500GB DVDRW Windows 10 Professional (Renewed),$500.00,"September 30, 2016",17.3 Inches,,1600 x 900,,8 GB DDR3,2.7 GHz,500 GB,AMD FirePro M6100,Intel,Integrated,802.11bgn,,,Dell,Dell Precision,MBDELM6800-10/2.7CI7,,Windows 10 Pro,7.76 pounds,10.65 x 16.41 x 1.3 inches,,,Intel,1,DDR3 SDRAM,,,,,
200,B081Q11FRB,"HP ProBook 650 G2 15.6 Inch Business Laptop PC, Intel Core i5 6300U up to 3.0GHz, 16 GB DDR4, 512 GB SSD, WiFi, VGA, DP, Win 10 Pro 64 Bit-Multi-Language Supports English/Spanish/French(Renewed)…",$249.89,"November 18, 2019",15.6 Inches,,,2.4 GHz core_i5,16 GB DDR4,,512 GB SSD,Intel HD Integrated Graphics,Intel,Integrated,2.4 GHz Radio Frequency,,3 Hours,HP,ProBook,ProBook 650 G2,PC,Windows 10 Pro 64 Bit-Multi-Language Supports English/Spanish/French,2.11 ounces,14.9 x 10.1 x 1.1 inches,,Grey,Intel,2,DDR3 SDRAM,256 GB,Solid State,,,1 Lithium Ion batteries required. (included)
200,B09PRKVKH5,"Lenovo - Legion 5i - Gaming Laptop - Intel Core i7-11800H - 8GB DDR4 RAM - 1TB NVMe TLC SSD - NVIDIA GeForce RTX 3050 Ti Graphics - 17.3"" FHD 144Hz - Windows 11 Home - Phantom Blue",$999.99,"January 5, 2022",17.3,,1920 x 1080 Pixels,core_i7_12700h,8 GB DDR4,,1 TB,NVIDIA GeForce RTX 3050,NVIDIA,Dedicated,802.11ax,5,,Lenovo,"Lenovo Legion 5i 17""",82JN0020US,,Windows 11 Home,10 pounds,15.69 x 11.42 x 1.03 inches,,Phantom Blue,,1,,,,,,1 Lithium Polymer batteries required. (included)
200,B0BKSW8CVH,"Lenovo Newest IdeaPad Laptop, 14.0"" HD Display, Intel N4020, 4GB DDR4 RAM, Built-in 192G SSD(64G eMMC+128G PCIe SSD), 1-Year Office 365, Webcam, HDMI, WiFi 6, Bluetooth, Windows 11, Grey, JVQ MP",$199.00,"October 28, 2022",14 Inches,1366x768,1366x768 Pixels,1.1 GHz celeron_n4020,4 GB DDR4,2.8 GHz,192 GB Emmc,Intel UHD Graphics,Intel,Integrated,802.11ax,2,10 Hours,Lenovo,Lenovo - Ideapad 1i,,PC,Windows 11 Home,3.08 pounds,12.81 x 8.52 x 0.7 inches,,Cloud Grey,Intel,2,DDR4 SDRAM,64 GB,,No dvd,,1 Lithium Ion batteries required.
200,B0BHLNJBWY,"Lenovo ThinkPad E15, Intel Core i5-1135G7, Intel Iris Xe Graphics, 15.6"" FHD Anti-Glare Low Blue Light Display, Ethernet Port, Thunderbolt 4, Windows 10 Pro(32GB RAM | 1TB SSD)",$929.00,"October 7, 2022",,,,,,,,,,,,,,,,ThinkPad,,,3.74 pounds,14.37 x 9.45 x 0.74 inches,,,,,,,,,,
200,B09F2S96XX,"ASUS ZenBook Duo 14 UX482 14” FHD Touch Display, Intel Evo Platform, Core i7-1195G7, 8GB RAM, 512GB PCIe SSD, ScreenPad Plus, Windows 10 Home, Wifi 6E, Celestial Blue, UX482EAR-DB71T","$1,099.99","August 31, 2021",14 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,4.8 GHz apple_ci7,8 GB LPDDR4,3200,512 GB SSD,Intel Iris Xe Graphics,Intel,,"Bluetooth, 802.11ax",1,11 Hours,ASUS,ASUS ZenBook Duo 14,UX482EAR-DB71T,,Windows 10 Home,3.64 pounds,12.76 x 8.74 x 0.67 inches,,Celestial Blue,Intel,4,DDR4 SDRAM,512 GB,USB 3.2,No Optical Drive,Battery Powered,1 Lithium Ion batteries required. (included)
200,B0B6FPSRF9,"ASUS Vivobook Pro 15 Laptop, 15.6” FHD Display, AMD Ryzen 5 5600H Mobile CPU, NVIDIA® GeForce® GTX 1650 GPU, 8GB RAM, 512GB SSD, Windows 11 Home, Fingerprint Reader, Quiet Blue, M6500QH-DB51",$799.99,"July 13, 2022",15.6 Inches,,1920x1080 Pixels,4.2 GHz ryzen_5_5600h,8 GB DDR4,1600 MHz,512 GB SSD,NVIDIA GeForce GTX 1650,NVIDIA,Dedicated,"Bluetooth, 802.11ax",2,,ASUS,Vivobook Pro 15,M6500QH-DB51,PC,Windows 11 Home,3.97 pounds,14.17 x 0.74 x 9.22 inches,,Blue,AMD,6,DDR4 SDRAM,512 GB,Solid State,No Optical Drive,,1 Lithium Ion batteries required. (included)
200,B0BJP9VLY2,"ASUS VivoBook Pro 16X OLED 16"" 4K UHD 16:10 Display Slim Laptop Intel Core i7-11370H NVIDIA GeForce RTX 3050 Backlit KB 100% DCI-P3 Pantone Win11 Pro w/HDMI (16GB RAM | 1TB SSD)",,"October 19, 2022",16 Inches,,3840x2400 Pixels,4.8 GHz core_i7,16 GB Lpddr 5,,SSD,NVIDIA GeForce RTX 3050,NVIDIA,Dedicated,802.11ax,2,,ASUS,ASUS VivoBook Pro 16X,,PC,Windows 11 Pro,10.19 pounds,14.19 x 0.74 x 10.2 inches,,16GB RAM | 1TB SSD,Intel,4,,1 TB,,No optical,,1 Lithium Ion batteries required. (included)
